ATTEMPT, Time, Performance
2,900.9262,15946.23
ATTEMPT, Time, Performance
1,19.69806,15.14524
1,29.6992,16.68579
1,39.70207,16.6779
1,49.7117,16.65575
1,59.71103,23.42802
1,74.11519,55.04023
1,84.11534,69.22996
1,94.11691,70.40385
1,104.1175,71.35212
1,114.1195,82.12581
1,124.122,82.58183
1,134.1232,85.37143
1,144.1254,85.04544
1,154.1292,86.18393
1,164.138,85.42974
1,174.1345,85.04068
1,184.1347,85.04068
1,194.1347,86.02325
1,204.1372,90.90836
1,214.1384,90.90836
1,224.1417,91.38689
1,234.1447,91.43255
1,244.1486,93.42969
1,254.1494,94.21678
1,264.1517,112.6221
1,274.1533,113.4264
1,284.1549,113.4264
1,294.1578,113.4264
1,304.1645,113.4264
1,314.1685,113.4264
1,324.1689,118.2931
1,334.1698,119.0466
1,344.1703,120.3657
1,354.1707,120.3657
1,364.1717,120.3657
1,374.1725,150.3298
1,384.1726,151.5864
1,394.1759,151.5864
1,404.176,277.6216
1,414.177,278.509
1,424.1793,278.509
1,434.1821,278.509
1,444.1851,278.509
1,454.186,278.509
1,464.1907,278.509
1,474.192,278.509
1,484.1927,278.509
1,494.1949,278.509
1,504.1949,555.452
1,514.1979,508.7678
1,524.2006,509.6518
1,534.201,509.6518
1,544.2039,509.6518
1,554.2042,509.6518
1,564.2065,509.6518
1,574.2111,509.6518
1,584.2115,509.6518
1,594.2139,509.6518
1,604.2147,509.6518
1,614.2164,509.6518
1,624.2202,509.6518
1,634.2206,509.6518
1,644.2215,509.6518
1,654.2231,509.6518
1,664.2251,509.6518
1,674.2294,509.6518
1,684.23,509.6518
1,694.2306,509.6518
1,704.2311,509.6518
1,714.2311,509.6518
1,724.2382,509.6518
1,734.2375,509.6518
1,744.2397,509.6518
1,754.243,509.6518
1,764.2488,509.6518
1,774.2523,509.6518
1,784.2548,509.6518
1,794.2553,509.6518
1,804.257,509.6518
1,814.2646,509.6518
1,824.2737,509.6518
1,834.2772,509.6518
1,844.278,509.6518
1,854.28,509.6518
1,864.2823,509.6518
1,874.2824,509.6518
1,884.2852,509.6518
1,894.2897,509.6518
ATTEMPT, Time, Performance
1,19.84403,15.04498
1,29.84373,16.64954
1,39.84717,16.59039
1,49.84776,16.56559
1,59.8477,20.52975
1,69.8494,35.44366
1,79.85617,47.09284
1,89.85763,50.4557
1,99.86018,51.73965
1,109.8631,52.45406
1,119.8651,66.99603
1,129.8666,71.19451
1,139.8669,74.83714
1,149.8681,115.0719
1,159.8723,116.5673
1,169.8736,120.5209
1,179.8745,124.4059
1,189.8756,130.1548
1,199.883,321.632
1,209.8799,453.5383
1,219.8813,497.868
1,229.8824,498.6859
1,239.8849,498.6859
1,249.8851,498.6859
1,259.887,499.4147
1,269.8894,499.5187
1,279.893,499.5237
1,289.8943,499.5237
1,299.8962,499.5237
1,309.8965,2461.164
1,319.8992,2461.641
1,329.9005,2463.162
1,339.9015,2463.162
1,349.9054,2463.162
1,359.9075,2463.162
1,369.9076,2463.162
1,379.9093,2463.162
1,389.9121,2463.162
1,399.9127,2463.162
1,409.9146,2463.162
1,419.9153,2463.523
1,429.918,2464.656
1,439.9189,2464.656
1,449.9202,2464.656
1,459.9218,2464.656
1,469.9241,2464.656
1,479.9243,2464.656
1,489.9271,2464.656
1,499.9274,2464.656
1,509.9288,2464.656
1,519.9312,2464.656
1,529.9319,2464.656
1,539.9353,2464.656
1,549.9382,2464.656
1,559.9384,2464.656
1,569.9416,2464.656
1,579.9435,2464.656
1,589.9456,2464.656
1,599.9479,2464.656
1,609.9509,2464.656
1,619.9512,2464.656
1,629.9514,2464.656
1,639.9561,2464.656
1,649.9585,2464.656
1,659.9613,2464.656
1,669.9629,2464.656
1,679.9652,2464.656
1,689.9658,2464.656
1,699.9665,2464.656
1,709.9743,2464.656
1,719.9762,2464.656
1,729.9777,2464.656
1,739.9804,2464.656
1,749.9847,2464.656
1,759.9875,2464.656
1,769.9891,2464.656
1,779.9891,2464.656
1,789.9944,2464.656
1,799.9979,2464.656
1,809.9979,2464.656
1,819.9987,2464.656
1,830.0027,2464.656
1,840.0066,2464.656
1,850.0091,2464.656
1,860.0137,2464.656
1,870.0166,2464.656
1,880.0228,2464.656
1,890.0282,2464.656
1,900.0538,2464.656
ATTEMPT, Time, Performance
1,19.70799,14.97733
1,29.70829,16.50059
1,39.71,16.50059
1,49.72351,16.50059
1,59.71897,20.63158
1,69.71886,48.00535
1,79.72083,71.04802
1,89.7234,94.38965
1,99.72484,94.38965
1,109.7276,91.62868
1,119.7333,98.76167
1,129.7334,104.2575
1,139.7361,108.3168
1,149.7379,110.7651
1,159.7552,183.3886
1,169.7488,183.3886
1,179.7521,185.4636
1,189.753,186.2151
1,199.7531,186.2151
1,209.7544,177.7209
1,219.7546,177.7385
1,229.7563,182.7069
1,239.7578,183.5716
1,249.7605,184.0015
1,259.7625,226.7327
1,269.7635,226.7327
1,279.7664,214.8214
1,289.7691,215.3096
1,299.7739,215.172
