ATTEMPT, Time, Performance
1,1002.321,97.43378
1,1012.324,93.1987
1,1022.324,95.67035
1,1032.324,95.76322
1,1042.326,99.40932
1,1052.329,99.92606
1,1062.331,97.00423
1,1072.333,94.9717
1,1082.334,93.29569
1,1092.335,88.29571
1,1102.342,91.49496
1,1112.339,92.24473
1,1122.342,88.83257
1,1132.345,89.42612
1,1142.348,89.93895
1,1152.348,93.57969
1,1162.349,98.24152
1,1172.352,95.28654
1,1182.353,94.88879
1,1192.354,84.77862
ATTEMPT, Time, Performance
2,19.73118,22.2317
2,29.72241,22.00001
2,39.72571,21.55643
2,49.73707,21.38816
2,59.73359,22.48844
2,69.73634,26.00612
2,79.73887,25.70982
2,89.74174,25.70982
2,99.7421,25.69959
2,109.744,25.91211
2,119.7497,32.60291
2,129.7519,32.6949
2,139.7532,32.6949
2,149.7547,32.6949
2,159.7607,32.47477
2,169.7641,37.44184
2,179.7685,37.72233
2,189.7704,42.62664
2,199.7726,42.76525
2,209.7748,42.76525
2,219.7749,49.14473
2,229.776,49.41608
2,239.7763,49.41828
2,249.7773,49.42335
2,259.7779,49.42112
2,269.7794,49.55574
2,279.7802,50.13786
2,289.7819,50.26617
2,299.7848,50.5005
2,309.7883,50.72683
2,319.7937,50.72683
2,329.7943,51.0298
2,339.7964,51.17928
2,349.7964,51.15271
2,359.7998,51.57594
2,369.8015,51.57594
2,379.8036,51.57594
2,389.8114,51.61642
2,399.8144,51.60085
2,409.8149,51.45344
2,419.8199,51.37683
2,429.8179,51.37683
2,439.8191,51.32117
2,449.8196,51.32117
2,459.8233,51.37148
2,469.8233,52.8055
2,479.8241,52.48973
2,489.8278,52.54312
2,499.83,52.57865
2,509.832,52.5438
2,519.8343,52.5438
2,529.8357,51.24519
2,539.8369,53.13511
2,549.8381,54.13824
2,559.8384,56.6216
2,569.8396,56.72337
2,579.842,58.46929
2,589.8431,58.46929
2,599.8454,58.63665
2,609.8459,60.30154
2,619.8475,70.77152
2,629.8492,70.78743
2,639.851,68.70461
2,649.8538,68.7889
2,659.855,67.39358
2,669.8577,69.06567
2,679.8589,70.43279
2,689.8601,68.7677
2,699.8631,68.7677
2,709.8652,68.79346
2,719.8663,69.02827
2,729.8699,69.36172
2,739.8706,67.99844
2,749.8719,69.7058
2,759.8754,71.1638
2,769.8765,68.73237
2,779.8785,68.73237
2,789.8785,68.87446
2,799.8812,68.73457
2,809.8826,68.75445
2,819.8848,68.75445
2,829.8886,67.12099
2,839.8901,607.4113
2,849.8952,607.2399
2,859.8921,607.4036
2,869.8942,607.4036
2,879.897,605.9043
2,889.8976,605.9043
2,899.8976,606.0922
2,909.8977,606.0923
2,919.8998,606.2606
2,929.9022,606.3833
2,939.9039,606.1581
2,949.9057,606.1849
2,959.9083,606.1849
2,969.9125,606.1849
2,979.9114,606.1849
2,989.9133,607.2612
2,999.9141,607.7825
2,1009.915,606.5812
2,1019.917,606.6119
2,1029.919,606.613
2,1039.921,605.4474
2,1049.921,605.5665
2,1059.924,605.5665
2,1069.925,605.5665
2,1079.926,605.4599
2,1089.928,605.4599
2,1099.928,605.4599
2,1109.929,605.4599
2,1119.933,605.4599
2,1129.934,605.4599
2,1139.934,605.2114
2,1149.935,606.2074
2,1159.936,606.3391
2,1169.938,606.3391
2,1179.938,606.5532
2,1189.938,606.6117
2,1199.941,606.691
