ATTEMPT, Time, Performance
1,1040.854,643.9752
1,1050.854,643.9752
1,1060.859,644.0698
1,1070.859,644.2883
1,1080.86,644.2883
1,1090.862,644.2883
1,1100.864,644.2883
1,1110.865,644.2883
1,1120.867,643.9752
1,1130.868,643.9752
1,1140.867,643.9752
1,1150.868,643.9752
1,1160.87,643.9752
1,1170.87,644.9407
1,1180.872,644.9407
1,1190.873,644.9407
ATTEMPT, Time, Performance
2,19.72328,24.02171
2,29.72169,23.36496
2,39.72776,23.04946
2,49.73422,22.55625
2,59.7347,21.0673
2,69.74241,24.55693
2,79.74304,24.44683
2,89.7519,24.44683
2,99.7554,24.07315
2,116.8027,29.92927
2,126.8045,32.48438
2,136.8049,32.25043
2,146.8079,32.25043
2,156.8088,32.25043
2,166.8093,30.73882
2,176.8116,33.98893
2,186.8188,34.27575
2,196.8212,32.40357
2,206.8247,33.79169
2,216.8275,33.978
2,226.8232,32.66898
2,236.8262,33.92773
2,246.8277,34.71703
2,256.8278,34.33493
2,266.8284,34.33493
2,276.8363,35.60954
2,286.8343,36.54505
2,296.8371,37.93389
2,306.8394,38.0523
2,316.8409,38.0523
2,326.8425,38.46578
2,336.8455,38.19128
2,346.846,38.33261
2,356.848,39.89566
2,366.848,41.13568
2,376.8511,40.344
2,386.8541,40.35738
2,396.8579,40.37185
2,406.8586,40.49698
2,416.8593,41.7603
2,426.8618,42.65058
2,436.8644,42.76957
2,446.867,45.1581
2,456.869,47.72081
2,466.8711,48.97683
2,476.8729,48.97683
2,486.8775,143.2888
2,496.8788,143.2888
2,506.8794,145.9248
2,516.8818,146.9442
2,526.8825,147.3218
2,536.8834,147.3265
2,546.8851,148.2126
2,556.8873,151.5664
2,566.8915,157.3224
2,576.8915,157.8135
2,586.8933,158.9276
2,596.8939,528.8307
2,606.8962,531.5505
2,616.8971,531.5505
2,626.9002,527.8903
2,636.902,528.4951
2,646.9031,528.5421
2,656.9057,530.9709
2,666.9073,528.95
2,676.9078,530.4461
2,686.908,530.9884
2,696.9086,531.8991
2,706.9108,531.8991
2,716.9114,531.8991
2,726.9125,530.1702
2,736.9128,529.2021
2,746.9147,529.2021
2,756.9172,529.5248
2,766.9175,529.8785
2,776.921,530.0488
2,786.9276,529.7747
2,796.9283,531.012
2,806.929,530.8451
2,816.9321,530.8451
2,826.934,530.8873
2,836.9376,530.8873
2,846.941,530.8873
2,856.9442,530.8873
2,866.947,530.8873
2,876.9495,530.8873
2,886.9497,530.8873
2,896.9505,528.0256
2,906.9507,528.0256
2,916.951,529.27
2,926.9527,529.27
2,936.9564,529.27
2,946.9587,529.1915
2,956.9594,531.0203
2,966.9608,529.0575
2,976.9636,529.0575
2,986.9661,529.0575
2,996.9689,529.0575
2,1006.969,529.0575
2,1016.971,529.0575
2,1026.973,529.0575
2,1036.978,529.0575
2,1046.978,529.0575
2,1056.979,529.0575
2,1066.982,529.0575
2,1076.982,529.0575
2,1086.982,529.0575
2,1096.983,528.8787
2,1106.983,528.9053
2,1116.985,587.455
2,1126.986,588.233
2,1136.988,587.566
2,1146.988,588.1761
2,1156.991,588.1761
2,1166.992,588.1761
2,1176.996,587.3981
2,1186.997,587.3981
2,1196.999,587.3981
